portfolio_id,year_month,old_monthly_return,new_monthly_return,independent_raw,independent_10dp,classification,position_start_date,expanded_weights,reason,source_row_number,monthly_classification,q1_operational_start,q2_finality,q3_monthly_boundary,q4_window_separation
c52659c4-f63f-4b3b-a154-0c7147963477,2023-01,0.2120219935,-0.0091488115,0.1674097530987967884448485322,0.1674097531,neither,2023-01-03,"{""TQQQ"":0.5,""XLU"":0.5}",,1298,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c52659c4-f63f-4b3b-a154-0c7147963477,2023-08,-0.0593860792,-0.0425766428,-0.05605002622175190222238736440,-0.0560500262,neither,2023-08-01,"{""TQQQ"":1.0}",,1299,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c52659c4-f63f-4b3b-a154-0c7147963477,2024-09,0.076159238,0.038079619,0.0675686988795898055152394780,0.0675686989,neither,2024-09-03,"{""XLU"":1.0}",,1300,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c52659c4-f63f-4b3b-a154-0c7147963477,2024-10,-0.0405256447,-0.0093869748,-0.01866655033901771336604687400,-0.0186665503,neither,2024-10-01,"{""XLU"":1.0}",,1301,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2018-06,0.0306924816,0.0221015978,0.01059090374704608183947494269,0.0105909037,neither,2018-06-01,"{""TECL"":0.08333333333333333,""TQQQ"":0.25,""XLU"":0.5}",,1302,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2018-07,0.0195962822,0.0192140985,0.01492602135473015631070794000,0.0149260214,neither,2018-07-02,"{""TECL"":0.25,""TQQQ"":0.08333333333333333,""XLU"":0.5}",,1303,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2020-05,0.3206035037,0.3205500127,0.3078977891124776597616462075,0.3078977891,neither,2020-05-01,"{""TECL"":0.23958333333333331,""TQQQ"":0.7604166666666666}",,1304,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2020-07,0.1373875506,0.166147005,0.1256622027513305208694856202,0.1256622028,neither,2020-07-01,"{""TECL"":0.1875,""TMV"":0.10416666666666666,""TQQQ"":0.5763888888888888,""XLU"":0.10416666666666666}",,1305,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2020-11,0.1498615888,0.1472850695,0.1161396690261918246753325067,0.1161396690,neither,2020-11-02,"{""GLD"":0.3958333333333333,""TECL"":0.010416666666666666,""TQQQ"":0.40625,""XLU"":0.1875}",,1306,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2020-12,0.0692586099,0.0585259594,0.04583027016856480121430229409,0.0458302702,neither,2020-12-01,"{""GLD"":0.8125,""TECL"":0.010416666666666666,""TQQQ"":0.05208333333333333,""XLU"":0.125}",,1307,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2021-01,0.0400673388,0.0146273464,-0.007808310240799316644068619916,-0.0078083102,neither,2021-01-04,"{""GLD"":0.47916666666666663,""TECL"":0.13541666666666666,""TMV"":0.08333333333333333,""TQQQ"":0.09375,""XLU"":0.20833333333333331}",,1308,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2021-04,0.0336304796,0.0265189083,0.02113699009080104058714944928,0.0211369901,neither,2021-04-01,"{""GLD"":0.41666666666666663,""TMV"":0.08333333333333333,""XLU"":0.3333333333333333}",,1309,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2021-06,0.0289272237,-0.0327379631,-0.03769109706857127182756376023,-0.0376910971,neither,2021-06-01,"{""GLD"":0.41666666666666663,""TECL"":0.041666666666666664,""TMV"":0.16666666666666666,""TQQQ"":0.041666666666666664,""XLU"":0.3333333333333333}",,1310,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2022-01,-0.0299660319,-0.0239926291,-0.01547682971171941068309100520,-0.0154768297,neither,2022-01-03,"{""GLD"":0.16666666666666666,""XLU"":0.6666666666666666}",,1311,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2022-02,0.0022512305,-0.0110143381,0.007788306564567192871443119073,0.0077883066,neither,2022-02-01,"{""TMV"":0.41666666666666663,""XLU"":0.41666666666666663}",,1312,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2022-05,0.0288182845,0.030162147,0.02995828895398967523395493153,0.0299582890,neither,2022-05-02,"{""TMV"":0.25,""XLU"":0.5833333333333333}",,1313,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2022-06,-0.0227975929,-0.019013904,-0.02946462362531790206403339391,-0.0294646236,neither,2022-06-01,"{""TMV"":0.16666666666666666,""XLU"":0.6666666666666666}",,1314,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2022-12,0.0153421207,-0.0078565596,0.00461441982318130387550527893,0.0046144198,neither,2022-12-01,"{""TMV"":0.16666666666666666,""TQQQ"":0.08333333333333333,""XLU"":0.75}",,1315,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2023-01,0.1203571793,0.1209107282,0.09561829130167287499556839091,0.0956182913,neither,2023-01-03,"{""GLD"":0.46527777777777773,""TECL"":0.010416666666666666,""TQQQ"":0.2048611111111111,""XLU"":0.15277777777777776}",,1316,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2023-10,-0.0286646062,-0.0293600848,-0.04969905729303261805591316863,-0.0496990573,neither,2023-10-02,"{""TECL"":0.0625,""TMV"":0.22916666666666663,""TQQQ"":0.7083333333333333}",,1317,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2023-11,0.2395089821,0.2568895182,0.2495371064879990392891778245,0.2495371065,neither,2023-11-01,"{""TECL"":0.10416666666666666,""TMV"":0.0625,""TQQQ"":0.8333333333333333}",,1318,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-01,0.1020431435,0.0113676233,-0.007833824903450522137294361504,-0.0078338249,neither,2024-01-02,"{""GLD"":0.3333333333333333,""TECL"":0.041666666666666664,""TQQQ"":0.125,""XLU"":0.49999999999999994}",,1319,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-02,0.1005904242,0.0476751436,0.02424445663604359644474617483,0.0242444566,neither,2024-02-01,"{""GLD"":0.3333333333333333,""TECL"":0.3333333333333333,""XLU"":0.3333333333333333}",,1320,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-03,0.0504225785,0.052334825,0.05078224587763209940171375003,0.0507822459,neither,2024-03-01,"{""GLD"":0.3333333333333333,""TECL"":0.16666666666666666,""XLU"":0.5}",,1321,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-04,0.0331586111,0.0266794741,0.01686024280914514328008556130,0.0168602428,neither,2024-04-01,"{""GLD"":0.3125,""TECL"":0.010416666666666666,""TQQQ"":0.010416666666666666,""XLU"":0.625}",,1322,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-05,0.1142899826,0.0670580103,0.07213018506033421764597340955,0.0721301851,neither,2024-05-01,"{""GLD"":0.25,""TECL"":0.041666666666666664,""TQQQ"":0.041666666666666664,""XLU"":0.6666666666666666}",,1323,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-06,0.0470610647,-0.0127266188,-0.01130058300217047636831683094,-0.0113005830,neither,2024-06-03,"{""GLD"":0.22916666666666666,""TECL"":0.05208333333333333,""TQQQ"":0.05208333333333333,""XLU"":0.6666666666666666}",,1324,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2024-07,0.0665933285,0.0507566672,0.04481761016020350394297323491,0.0448176102,neither,2024-07-01,"{""GLD"":0.08333333333333333,""TECL"":0.041666666666666664,""TQQQ"":0.041666666666666664,""XLU"":0.6666666666666666}",,1325,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2026-02,0.1145641432,0.1073261379,0.09813242441242834032303961780,0.0981324244,neither,2026-02-02,"{""GLD"":0.625,""TMV"":0.08333333333333333,""TQQQ"":0.041666666666666664,""XLU"":0.25}",,1326,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2026-06,-0.0973467986,-0.0732822804,-0.04229938952626219539322219828,-0.0422993895,neither,2026-06-01,"{""TECL"":0.25,""TMV"":0.08333333333333333,""TQQQ"":0.3333333333333333,""XLU"":0.16666666666666666}",,1327,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c6bf9984-3ebf-4638-a674-5b8fa4fbdbaf,2026-07,0.009578042,0.0215853836,0.02158538358140530161771447867,0.0215853836,new,2026-07-01,"{""GLD"":0.5833333333333333,""TMV"":0.16666666666666666,""XLU"":0.25}",,1328,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2013-09,0.0555828146,0.0539402079,0.04080059301652298053108436199,0.0408005930,neither,2013-09-03,"{""TECL"":0.171875,""TMV"":0.109375,""TQQQ"":0.1875,""XLU"":0.46875}",,1329,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-04,0.0112336463,-0.0041042876,-0.006899395295620163332226100705,-0.0068993953,neither,2014-04-01,"{""GLD"":0.28125,""TECL"":0.234375,""TQQQ"":0.203125,""XLU"":0.28125}",,1330,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-05,0.0107757264,0.014915474,0.01660473103910694484276063136,0.0166047310,neither,2014-05-01,"{""GLD"":0.11458333333333333,""TECL"":0.16145833333333331,""TQQQ"":0.078125,""XLU"":0.5208333333333333}",,1331,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-08,0.0849890779,0.076054079,0.07609341660420306614888800839,0.0760934166,neither,2014-08-01,"{""GLD"":0.03125,""TECL"":0.265625,""TQQQ"":0.203125,""XLU"":0.25}",,1332,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-09,-0.0371528592,-0.0366327116,-0.01954236298784340841676087995,-0.0195423630,neither,2014-09-02,"{""GLD"":0.07291666666666666,""TECL"":0.22395833333333331,""TQQQ"":0.203125,""XLU"":0.375}",,1333,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-10,0.1139708761,0.1059172064,0.09554177776554532317204020478,0.0955417778,neither,2014-10-01,"{""TECL"":0.21875,""TQQQ"":0.625,""XLU"":0.03125}",,1334,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-11,0.0611249845,0.0599328988,0.08439969889787199146504852581,0.0843996989,neither,2014-11-03,"{""TECL"":0.21875,""TQQQ"":0.40625,""XLU"":0.25}",,1335,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2014-12,-0.0309803571,-0.0304524579,-0.02595443176653394104540952362,-0.0259544318,neither,2014-12-01,"{""TECL"":0.15625,""TQQQ"":0.59375,""XLU"":0.125}",,1336,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-01,-0.0476100853,-0.0467245775,-0.06832205957832634855927465717,-0.0683220596,neither,2015-01-02,"{""TECL"":0.32291666666666663,""TQQQ"":0.5520833333333333}",,1337,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-02,0.1905923731,0.1335324468,0.1156812067226443400232516457,0.1156812067,neither,2015-02-02,"{""TECL"":0.078125,""TQQQ"":0.546875,""XLU"":0.125}",,1338,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-03,-0.0700703029,-0.0544811054,-0.04763937739332360432945249407,-0.0476393774,neither,2015-03-02,"{""TECL"":0.0625,""TQQQ"":0.4375,""XLU"":0.375}",,1339,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-05,0.0210158838,0.0207628908,0.01460284537619427008887128662,0.0146028454,neither,2015-05-01,"{""TECL"":0.29166666666666663,""TQQQ"":0.4583333333333333,""XLU"":0.125}",,1340,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-07,0.0011152405,0.0010278084,0.01205002288769117196920938472,0.0120500229,neither,2015-07-01,"{""TECL"":0.23958333333333331,""TMV"":0.21875,""TQQQ"":0.23958333333333331,""XLU"":0.17708333333333331}",,1341,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-10,0.2811275947,0.3263236001,0.2921181587582242009571696312,0.2921181588,neither,2015-10-01,"{""TECL"":0.375,""TQQQ"":0.4583333333333333,""XLU"":0.16666666666666666}",,1342,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-11,0.0083375985,0.0081052926,-0.01717668182457467537577332790,-0.0171766818,neither,2015-11-02,"{""TECL"":0.0625,""TQQQ"":0.8125}",,1343,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2015-12,-0.0543593268,-0.0655651628,-0.03272725728141320061202709032,-0.0327272573,neither,2015-12-01,"{""TECL"":0.0625,""TMV"":0.25,""TQQQ"":0.4375,""XLU"":0.125}",,1344,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-01,-0.0067319673,0.0055066164,-0.00236071582005226388244538705,-0.0023607158,neither,2016-01-04,"{""TMV"":0.25,""XLU"":0.625}",,1345,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-02,0.026967367,0.0189465568,-0.02800292694416843633717712077,-0.0280029269,neither,2016-02-01,"{""TECL"":0.28125,""TQQQ"":0.28125,""XLU"":0.1875}",,1346,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-03,0.159272821,0.1113278162,0.09136705878805736839842474210,0.0913670588,neither,2016-03-01,"{""TECL"":0.28125,""TQQQ"":0.34375,""XLU"":0.0625}",,1347,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-04,-0.0368826377,-0.033328615,-0.03937196381175924365699832412,-0.0393719638,neither,2016-04-01,"{""GLD"":0.47916666666666663,""TECL"":0.3333333333333333,""TQQQ"":0.0625,""XLU"":0.125}",,1348,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-05,0.0407019426,0.0383504541,0.04212423555388594887587802427,0.0421242356,neither,2016-05-02,"{""GLD"":0.29166666666666663,""TECL"":0.4583333333333333,""XLU"":0.25}",,1349,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-07,0.1810963777,0.1677329054,0.1588125385520050319605687654,0.1588125386,neither,2016-07-01,"{""GLD"":0.125,""TECL"":0.5,""TQQQ"":0.25}",,1350,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-08,0.0051978895,-0.0034939284,-0.007171978187540805710124723755,-0.0071719782,neither,2016-08-01,"{""GLD"":0.28125,""TECL"":0.375,""TQQQ"":0.15625,""XLU"":0.1875}",,1351,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2016-12,0.0301352127,0.0267136935,0.02925588790205975475760881824,0.0292558879,neither,2016-12-01,"{""GLD"":0.14583333333333331,""TMV"":0.16666666666666666,""XLU"":0.625}",,1352,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2017-01,0.009396518,0.009860977,0.01392289148632515722873254428,0.0139228915,neither,2017-01-03,"{""GLD"":0.0625,""TECL"":0.08333333333333333,""TMV"":0.16666666666666666,""XLU"":0.5}",,1353,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-01,0.1525041107,0.1548393323,0.1624244187576089124224024051,0.1624244188,neither,2018-01-02,"{""TECL"":0.625,""TQQQ"":0.25,""XLU"":0.0625}",,1354,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-06,0.0245971288,0.0212686832,0.00639064840878794903047782948,0.0063906484,neither,2018-06-01,"{""TECL"":0.1875,""TQQQ"":0.25,""XLU"":0.5625}",,1355,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-07,0.0022931027,0.0021497837,0.008240983813987106336400448125,0.0082409838,neither,2018-07-02,"{""XLU"":0.9375}",,1356,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-09,0.0071573709,0.002958427,-0.003134909245218992974215295900,-0.0031349092,neither,2018-09-04,"{""TECL"":0.375,""TQQQ"":0.25,""XLU"":0.25}",,1357,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-11,0.0374143881,0.0263080839,0.01941722668613328054229534012,0.0194172267,neither,2018-11-01,"{""GLD"":0.25,""TMV"":0.09375,""XLU"":0.65625}",,1358,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2018-12,0.001716233,-0.0069458295,-0.00062807671951260472026679621,-0.0006280767,neither,2018-12-03,"{""GLD"":0.46875,""XLU"":0.40625}",,1359,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
c9cda763-862c-4189-8029-5782d35b7235,2019-02,0.1388484635,0.1207437927,0.1022625542712140240165472407,0.1022625543,neither,2019-02-01,"{""TECL"":0.1875,""TQQQ"":0.6458333333333333,""XLU"":0.041666666666666664}",,1360,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
