timestamp	cmd_id	ninja	gate_result	injected_ids	referenced_ids
2026-02-26T03:42:38	cmd_348	hayate,sasuke	BLOCK	none	none
2026-02-26T03:43:32	cmd_348	hayate,sasuke	CLEAR	none	none
2026-02-26T03:46:45	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:00	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:18	cmd_349	hanzo,kagemaru,kirimaru,saizo	CLEAR	none	L001
2026-02-26T04:05:24	cmd_350	hanzo,sasuke	BLOCK	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:05:54	cmd_350	hanzo,sasuke	CLEAR	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:13:41	cmd_351	hayate	BLOCK	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T04:14:05	cmd_351	hayate	CLEAR	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T09:56:22	cmd_352	hayate	BLOCK	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:57:38	cmd_352	hayate	CLEAR	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:58:41	cmd_354	hanzo	CLEAR	L056,L057,L034,L060,L054	L056,L057,L034,L060,L054
2026-02-26T10:01:28	cmd_353	kagemaru	CLEAR	L054,L026,L041	L054,L026,L041
2026-02-26T13:00:00	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:00:32	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:01:01	cmd_355	hanzo,hayate	CLEAR	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:42:27	cmd_356	hayate,kirimaru,sasuke	BLOCK	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:42:46	cmd_357	hanzo,kagemaru	BLOCK	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:43:47	cmd_356	hayate,kirimaru,sasuke	CLEAR	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:43:49	cmd_357	hanzo,kagemaru	CLEAR	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:48:08	cmd_358	kotaro,saizo	BLOCK	L001,L051	L001,L051
2026-03-17T20:23:28	cmd_1032	kotaro,saizo,sasuke,tobisaru	BLOCK	L375,L074,L063,L342,L105,L021,L220,L012	L375,L021,L342,L012	review,impl,unknown
2026-03-17T20:24:44	cmd_1032	kotaro,saizo,sasuke,tobisaru	CLEAR	L375,L074,L063,L342,L105,L021,L220,L012	L375,L021,L342,L012	review,impl,unknown
2026-03-17T21:17:43	cmd_1033	hayate,kagemaru	BLOCK	L074,L063,L254,L341,L344,L220,L079,L188	L254,L341,L344	impl,review
2026-03-17T21:18:49	cmd_1033	hayate,kagemaru	BLOCK	L074,L063,L254,L341,L344,L220,L079,L188	L254,L341,L344	impl,review
2026-03-17T21:20:11	cmd_1033	hayate,kagemaru	CLEAR	L074,L063,L254,L341,L344,L220,L079,L188	L254,L341,L344,L188,L220	impl,review
2026-03-17T21:26:20	cmd_1033	hayate,kagemaru	CLEAR	L074,L063,L254,L341,L344,L220,L079,L188	L254,L341,L344,L188,L220	impl,review
2026-03-17T21:49:53	cmd_1034	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L341,L344,L029,L223,L362,L367,L234,L345,L339	L372,L379,L344,L074,L063,L341,L029,L362,L367,L234,L366,L369	unknown
2026-03-17T21:52:25	cmd_1034	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L341,L344,L029,L223,L362,L367,L234,L345,L339	N/A,L372,L379,L344,L074,L063,L341,L029,L362,L367,L234,L366,L369	unknown
2026-03-17T23:25:42	cmd_1035	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke	BLOCK	L074,L063,L319,L385,L277	L385	unknown
2026-03-17T23:29:33	cmd_1035	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke	CLEAR	L074,L063,L319,L385,L277	L385	unknown
2026-03-17T23:59:28	cmd_1037	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke	CLEAR	L385	L382: kernel-only 14.3xだがpack毎回0.42x → pre-pack設計限定(cmd_1034),L385: boolean mask方式sim 3.36x高速化(cmd_1034),L380: kasoku ctx buildの主犯はprecomputed_picks構築84.8%(cmd_1034),L385,L380: kasoku ctx build主犯=precomputed_picks(84.8%),L385: boolean mask方式でsim 3.36x高速化 — picks構築にも適用拡張	unknown
2026-03-18T00:04:17	cmd_1036	kirimaru,sasuke,tobisaru	CLEAR	L385	L385	unknown
2026-03-18T00:51:12	cmd_1039	hayate,sasuke,tobisaru	BLOCK	L074,L063,L225,L220,L188	none	unknown
2026-03-18T01:03:57	cmd_1038	kagemaru,tobisaru,hanzo,hayate,kirimaru,saizo,sasuke	BLOCK	L074,L063,L385,L380	L382: kernel-only 14.3xだがpack毎回0.42x → pre-pack設計限定(cmd_1034),L385: boolean mask方式sim 3.36x高速化(cmd_1034),L385,L393,L391	review
2026-03-18T01:05:38	cmd_1038	kagemaru,tobisaru,hanzo,hayate,kirimaru,saizo,sasuke	CLEAR	L074,L063,L385,L380	L382: kernel-only 14.3xだがpack毎回0.42x → pre-pack設計限定(cmd_1034),L385: boolean mask方式sim 3.36x高速化(cmd_1034),L385,L393,L391	review
2026-03-18T01:07:08	cmd_1038	kagemaru,tobisaru,hanzo,hayate,kirimaru,saizo,sasuke	CLEAR	L074,L063,L385,L380	L382: kernel-only 14.3xだがpack毎回0.42x → pre-pack設計限定(cmd_1034),L385: boolean mask方式sim 3.36x高速化(cmd_1034),L385,L393,L391	review
2026-03-18T01:14:42	cmd_1040	hanzo	CLEAR	L074,L063,L225,L220,L094	L074	unknown
2026-03-18T01:48:00	cmd_1041	hanzo,hayate,kagemaru,kirimaru,saizo,sasuke	BLOCK	L074,L063,L225,L085,L018,L097,L079,L105,L094,L164	none	unknown
2026-03-18T01:49:07	cmd_1041	hanzo,hayate,kagemaru,kirimaru,saizo,sasuke	BLOCK	L074,L063,L225,L085,L018,L097,L079,L105,L094,L164	none	unknown
2026-03-18T01:59:10	cmd_1041	hanzo,hayate,kagemaru,kirimaru,saizo,sasuke	BLOCK	L074,L063,L225,L085,L018,L097,L079,L105,L094,L164	none	unknown
2026-03-18T02:01:06	cmd_1041	hanzo,hayate,kagemaru,kirimaru,saizo,sasuke	CLEAR	L074,L063,L225,L085,L018,L097,L079,L105,L094,L164	none	unknown
2026-03-18T02:02:37	cmd_1041	hanzo,hayate,kagemaru,kirimaru,saizo,sasuke	CLEAR	L074,L063,L225,L085,L018,L097,L079,L105,L094,L164	none	unknown
2026-03-18T02:18:13	cmd_1042	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-18T02:20:41	cmd_1042	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-18T02:21:51	cmd_1042	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-18T02:22:46	cmd_1042	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-18T02:25:05	cmd_1042	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-18T02:44:05	cmd_1044	hanzo,hayate	BLOCK	L074,L063,L225,L105,L164,L220	none	review
2026-03-18T02:45:21	cmd_1044	hanzo,hayate	CLEAR	L074,L063,L225,L105,L164,L220	L164,L074,L063,L225,L105,L220	review
2026-03-18T03:22:06	cmd_1045	hanzo,kagemaru	CLEAR	L074,L063,L225,L220,L105,L097,L079	L074,L063,L225,L097,L079	review
2026-03-18T03:24:52	cmd_1044	hayate,hanzo	CLEAR	L074,L063,L225,L220,L105	L074,L063,L225,L220,L105,L164	review
2026-03-18T03:26:00	cmd_1044	hayate,hanzo	CLEAR	L074,L063,L225,L220,L105	L074,L063,L225,L220,L105,L164	review
2026-03-18T03:43:43	cmd_1043	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L225,L079,L088,L103	L074,L241,L094,L063,L225,L103	review
2026-03-18T03:44:59	cmd_1043	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L225,L079,L088,L103	L074,L241,L094,L063,L225,L103	review
2026-03-18T03:45:55	cmd_1043	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L225,L079,L088,L103	L074,L241,L094,L063,L225,L103	review
2026-03-18T03:46:59	cmd_1043	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L225,L079,L088,L103	L074,L241,L094,L063,L225,L103	review
2026-03-18T03:48:08	cmd_1045	hanzo,kagemaru	CLEAR	none	L074,L063,L225,L097,L079	review
2026-03-18T16:10:28	cmd_1046	hanzo,saizo	BLOCK	L074,L063,L225,L105,L240	none	unknown
2026-03-18T16:11:38	cmd_1046	hanzo,saizo	BLOCK	L074,L063,L225,L105,L240	none	unknown
2026-03-18T16:12:23	cmd_1046	hanzo,saizo	BLOCK	L074,L063,L225,L105,L240	none	unknown
2026-03-18T16:14:08	cmd_1046	hanzo,saizo	BLOCK	L074,L063,L225,L105,L240	none	unknown
2026-03-18T16:15:11	cmd_1046	hanzo,saizo	CLEAR	L074,L063,L225,L105,L240	L074,L063,L225,L105,L240	unknown
2026-03-18T16:16:27	cmd_1047	kotaro,sasuke,tobisaru	BLOCK	L074,L063,L225,L220,L094,L190	none	unknown
2026-03-18T16:17:45	cmd_1047	kotaro,sasuke,tobisaru	CLEAR	L074,L063,L225,L220,L094,L190	L074,L063,L225,L220,L094,L190	unknown
2026-03-18T17:46:33	cmd_1048	hayate	CLEAR	L395,L399,L401	none	unknown
2026-03-18T17:49:51	cmd_1049	hanzo,kagemaru	BLOCK	L074,L063,L225,L079,L105,L220,L094	L074	unknown
2026-03-18T17:51:07	cmd_1049	hanzo,kagemaru	BLOCK	L074,L063,L225,L079,L105,L220,L094	L074	unknown
2026-03-18T17:52:18	cmd_1049	hanzo,kagemaru	CLEAR	L074,L063,L225,L079,L105,L220,L094	L074	unknown
2026-03-18T18:04:12	cmd_1050	saizo	CLEAR	L074,L063,L342,L286,L319	none	unknown
2026-03-18T19:46:44	cmd_1054	hayate	BLOCK	L074,L063,L225	none	unknown
2026-03-18T19:48:42	cmd_1054	hayate	CLEAR	L074,L063,L225	L074,L063,L225	unknown
2026-03-18T19:53:05	cmd_1053	kirimaru	CLEAR	L074,L063,L225,L097,L079	L074,L063,L225,L097,L079	unknown
2026-03-18T19:55:06	cmd_1052	sasuke,tobisaru,kotaro	CLEAR	L074,L063,L094,L149,L012,L024,L391	L074,L063,L012,L024,L391	unknown
2026-03-18T20:29:01	cmd_1055	hanzo,kagemaru,saizo	BLOCK	L074,L063,L225,L094,L097	none	unknown
2026-03-18T20:30:20	cmd_1055	hanzo,kagemaru,saizo	BLOCK	L074,L063,L225,L094,L097	L074,L063,L225,L094,L097	unknown
2026-03-18T20:31:12	cmd_1055	hanzo,kagemaru,saizo	BLOCK	L074,L063,L225,L094,L097	L074,L063,L225,L094,L097	unknown
2026-03-18T20:32:40	cmd_1055	hanzo,kagemaru,saizo	BLOCK	L074,L063,L225,L094,L097	L074,L063,L225,L094,L097	unknown
2026-03-18T20:33:39	cmd_1055	hanzo,kagemaru,saizo	CLEAR	L074,L063,L225,L094,L097	L074,L063,L225,L094,L097	unknown
2026-03-18T21:11:47	cmd_1058	sasuke,hayate,saizo	BLOCK	L074,L063,L225,L094,L097,L002,L001,L032,L058	none	unknown
2026-03-18T21:13:58	cmd_1058	sasuke,hayate,saizo	BLOCK	L074,L063,L225,L094,L097,L002,L001,L032,L058	none	unknown
2026-03-18T21:18:38	cmd_1058	sasuke,hayate,saizo	BLOCK	L074,L063,L225,L094,L097,L002,L001,L032,L058	none	unknown
2026-03-18T21:24:27	cmd_1058	saizo,sasuke,hayate	BLOCK	L074,L063,L225,L094,L097,L079,L058,L032	L032	unknown
2026-03-18T21:25:46	cmd_1058	saizo,sasuke,hayate	BLOCK	L074,L063,L225,L094,L097,L079,L058,L032	L032	unknown
2026-03-18T21:28:11	cmd_1060	hanzo,kagemaru,kirimaru,saizo,tobisaru	BLOCK	L074,L063,L385,L101,L254,L372,L325,L220,L309,L188	none	unknown
2026-03-18T21:30:09	cmd_1060	hanzo,kagemaru,kirimaru,saizo,tobisaru	BLOCK	L074,L063,L385,L101,L254,L372,L325,L220,L309,L188	L074	unknown
2026-03-18T21:31:10	cmd_1060	hanzo,kagemaru,kirimaru,saizo,tobisaru	BLOCK	L074,L063,L385,L101,L254,L372,L325,L220,L309,L188	L074	unknown
2026-03-18T21:31:59	cmd_1060	hanzo,kagemaru,kirimaru,saizo,tobisaru	BLOCK	L074,L063,L385,L101,L254,L372,L325,L220,L309,L188	L074	unknown
2026-03-18T21:34:25	cmd_1060	hanzo,kagemaru,kirimaru,saizo,tobisaru	CLEAR	L074,L063,L385,L101,L254,L372,L325,L220,L309,L188	L074	unknown
2026-03-18T22:24:00	cmd_1061	hanzo,kagemaru,kirimaru,saizo,sasuke	BLOCK	L074,L063,L341,L097,L105,L342,L376,L086,L085	L086	unknown
2026-03-18T22:25:39	cmd_1061	hanzo,kagemaru,kirimaru,saizo,sasuke	BLOCK	L074,L063,L341,L097,L105,L342,L376,L086,L085	L074,L063,L341,L097,L085	unknown
2026-03-18T22:26:45	cmd_1061	hanzo,kagemaru,kirimaru,saizo,sasuke	CLEAR	L074,L063,L341,L097,L105,L342,L376,L086,L085	L074,L063,L341,L097,L085	unknown
2026-03-18T22:28:14	cmd_1061	hanzo,kagemaru,kirimaru,saizo,sasuke	CLEAR	L074,L063,L341,L097,L105,L342,L376,L086,L085	L074,L063,L341,L097,L085	unknown
2026-03-18T22:53:18	cmd_1062	kotaro,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-19T01:07:03	cmd_1064	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	L074,L063,L094,L062,L090	L094,L090,L405	unknown
2026-03-19T01:08:27	cmd_1064	hanzo,kagemaru,kotaro,saizo,tobisaru	CLEAR	L074,L063,L094,L062,L090	L094,L090,L405	unknown
2026-03-19T01:24:43	cmd_1058	kirimaru	BLOCK	L074,L063,L225,L090,L239	L239	review
2026-03-19T01:27:19	cmd_1058	kirimaru	CLEAR	L074,L063,L225,L090,L239	L239	review
2026-03-19T01:29:44	cmd_1065	sasuke	BLOCK	L074,L063,L225,L097,L079	none	impl
2026-03-19T01:30:54	cmd_1065	sasuke	CLEAR	L074,L063,L225,L097,L079	L079	impl
2026-03-19T01:34:31	cmd_1065	sasuke	CLEAR	L074,L063,L225,L097,L079	L079	impl
2026-03-19T01:48:53	cmd_1066	sasuke	BLOCK	L074,L063,L225,L079,L088	none	impl
2026-03-19T01:50:08	cmd_1066	sasuke	CLEAR	L074,L063,L225,L079,L088	L074,L063	impl
2026-03-19T01:52:44	cmd_1067	hayate,kirimaru	CLEAR	L074,L063,L225,L097,L085	none	impl
2026-03-19T01:54:44	cmd_1068	kagemaru	BLOCK	L074,L063,L341,L097,L342	none	impl
2026-03-19T01:55:46	cmd_1068	kagemaru	CLEAR	L074,L063,L341,L097,L342	L074,L063,L341	impl
2026-03-19T02:13:05	cmd_1069	hanzo,saizo	CLEAR	none	none	unknown
2026-03-19T02:14:32	cmd_1069	hanzo,saizo	CLEAR	none	none	unknown
2026-03-19T02:16:26	cmd_1070	kotaro	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:17:12	cmd_1071	tobisaru	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:17:55	cmd_1072	sasuke	BLOCK	L074,L063,L225,L097,L079	none	impl
2026-03-19T02:19:00	cmd_1070	kotaro	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:19:42	cmd_1071	tobisaru	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:20:23	cmd_1072	sasuke	BLOCK	L074,L063,L225,L097,L079	none	impl
2026-03-19T02:21:37	cmd_1070	kotaro	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:22:19	cmd_1071	tobisaru	BLOCK	L074,L063,L225,L094,L097	none	impl
2026-03-19T02:23:00	cmd_1072	sasuke	BLOCK	L074,L063,L225,L097,L079	none	impl
2026-03-19T02:23:59	cmd_1070	kotaro	CLEAR	L074,L063,L225,L094,L097	L074,L063,L225,L094,L097	impl
2026-03-19T02:25:05	cmd_1071	tobisaru	CLEAR	L074,L063,L225,L094,L097	L097,L074,L063,L225,L094	impl
2026-03-19T02:26:24	cmd_1072	sasuke	CLEAR	L074,L063,L225,L097,L079	L074,L063,L225,L097,L079	impl
2026-03-19T02:35:55	cmd_1074	kirimaru	CLEAR	L074,L225,L063,L094,L097	L074	impl
2026-03-19T02:38:08	cmd_1074	kirimaru	CLEAR	L074,L225,L063,L094,L097	L074	impl
2026-03-19T02:42:55	cmd_1073	hayate,kagemaru	CLEAR	none	L341,L391,L232	unknown
2026-03-19T04:12:47	cmd_1076	hanzo	BLOCK	L074,L225,L192	none	impl
2026-03-19T04:14:18	cmd_1076	hanzo	CLEAR	L074,L225,L192	L074,L225,L192	impl
2026-03-19T04:15:22	cmd_1076	hanzo	CLEAR	L074,L225,L192	L074,L225,L192	impl
2026-03-19T04:16:51	cmd_1076	hanzo	CLEAR	L074,L225,L192	L074,L225,L192	impl
2026-03-19T04:26:41	cmd_1076	hanzo	CLEAR	L074,L225,L192	L074,L225,L192	impl
2026-03-19T04:29:32	cmd_1077	sasuke	CLEAR	L074,L225,L250,L264,L167	L074,L225,L250,L264,L167	impl
2026-03-19T04:45:54	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L225	none	unknown
2026-03-19T04:46:55	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L225	none	unknown
2026-03-19T04:47:41	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L225	none	unknown
2026-03-19T04:48:46	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L225	none	unknown
2026-03-19T04:50:19	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L225	L074	unknown
2026-03-19T04:51:50	cmd_1075	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L225	L074	unknown
2026-03-19T13:33:09	cmd_1078	sasuke	BLOCK	L074,L225,L346,L192,L198	none	impl
2026-03-19T13:36:09	cmd_1078	sasuke	CLEAR	L074,L225,L346,L192,L198	L074,L225	impl
2026-03-19T13:37:28	cmd_1079	kirimaru	CLEAR	L074,L225,L220,L192,L266	L074,L225	impl
2026-03-19T13:38:54	cmd_1078	sasuke	CLEAR	L074,L225,L346,L192,L198	L074,L225	impl
2026-03-19T13:40:15	cmd_1079	kirimaru	CLEAR	L074,L225,L220,L192,L266	L074,L225	impl
2026-03-19T15:44:48	cmd_1080	kirimaru,sasuke	CLEAR	L074,L225,L192,L409,L346,L350	none	unknown
2026-03-19T20:54:39	cmd_1083	kirimaru	BLOCK	L074,L225,L063,L192	none	impl
2026-03-19T20:57:10	cmd_1083	kirimaru	CLEAR	L074,L225,L063,L192	L074,L225,L063,L192	impl
2026-03-19T20:59:39	cmd_1085	kagemaru	CLEAR	L074,L225,L220,L192,L266	L074,L225,L220,L192,L266	impl
2026-03-19T21:09:55	cmd_1086	hanzo	CLEAR	L074,L225,L192	L074,L225,L192	impl
2026-03-19T21:11:36	cmd_1087	kotaro	CLEAR	L074,L225,L063,L192,L173	L074,L225,L063,L192,L173	impl
2026-03-19T21:13:32	cmd_1084	hayate	CLEAR	L074,L225,L346,L192	L074,L225,L346,L192	impl
2026-03-19T21:14:46	cmd_1088	kirimaru	BLOCK	L074,L225,L063,L192,L086	none	impl
2026-03-19T21:15:47	cmd_1088	kirimaru	CLEAR	L074,L225,L063,L192,L086	L074,L225,L063,L192,L086	impl
2026-03-19T21:19:56	cmd_1089	kagemaru	CLEAR	L074,L225,L063,L192	L063	impl
2026-03-19T21:38:07	cmd_1090	hanzo	CLEAR	none	L074	unknown
2026-03-19T21:39:30	cmd_1090	hanzo	CLEAR	none	L074	unknown
2026-03-19T21:43:17	cmd_1091	kotaro	CLEAR	none	L074	unknown
2026-03-19T21:44:20	cmd_1091	kotaro	CLEAR	none	L074	unknown
2026-03-19T21:46:50	cmd_1092	kirimaru	CLEAR	none	L074	unknown
2026-03-19T21:55:15	cmd_1083	kirimaru	CLEAR	none	L074,L225,L063,L192	impl
2026-03-19T21:56:27	cmd_1083	kirimaru	CLEAR	none	L074,L225,L063,L192	impl
2026-03-19T21:58:16	cmd_1093	hayate	CLEAR	none	none	impl
2026-03-19T22:00:18	cmd_1094	kagemaru	CLEAR	none	none	impl
2026-03-19T22:02:15	cmd_1095	sasuke	CLEAR	none	none	unknown
2026-03-19T22:04:08	cmd_1094	kagemaru	CLEAR	none	none	impl
2026-03-19T22:12:39	cmd_1099	kirimaru	CLEAR	none	none	unknown
2026-03-19T22:14:14	cmd_1099	kirimaru	CLEAR	none	none	unknown
2026-03-19T22:16:40	cmd_1100	kagemaru	CLEAR	none	none	unknown
2026-03-19T22:19:19	cmd_1096	hanzo	CLEAR	none	none	unknown
2026-03-19T22:29:32	cmd_1098	saizo	CLEAR	none	none	unknown
2026-03-19T22:37:19	cmd_1083	kirimaru	CLEAR	none	L074,L225,L063,L192	impl
2026-03-19T22:50:18	cmd_1101	sasuke	CLEAR	none	none	unknown
2026-03-19T22:55:06	cmd_1097	hanzo,kotaro,saizo	CLEAR	none	none	unknown
2026-03-19T22:58:04	cmd_1097	hanzo,kotaro,saizo	CLEAR	none	none	unknown
2026-03-19T23:01:16	cmd_1104	kirimaru	CLEAR	none	none	unknown
2026-03-19T23:03:28	cmd_1105	kagemaru	CLEAR	none	none	unknown
2026-03-19T23:15:44	cmd_1102	hanzo	CLEAR	none	none	unknown
2026-03-19T23:28:30	cmd_1107	kagemaru	CLEAR	none	none	unknown
2026-03-19T23:31:45	cmd_1103	sasuke	CLEAR	none	none	unknown
2026-03-19T23:33:36	cmd_1108	hayate	CLEAR	none	none	unknown
2026-03-19T23:36:18	cmd_1106	hanzo,kirimaru	CLEAR	none	none	unknown
2026-03-19T23:48:52	cmd_1109	kotaro	BLOCK	L074,L225,L063,L097,L079	none	unknown
2026-03-19T23:50:51	cmd_1109	kotaro	CLEAR	L074,L225,L063,L097,L079	L074,L079,L225,L063,L097	unknown
2026-03-20T00:00:21	cmd_1111	kirimaru,sasuke	CLEAR	L074,L225,L063,L097,L085,L094	L085,L074,L225,L063,L097,L094	unknown
2026-03-20T00:02:08	cmd_1113	hayate,kagemaru	CLEAR	L074,L225,L063,L097,L079,L085,L192	L079,L074,L225,L063,L097,L085,L192	unknown
2026-03-20T00:11:38	cmd_1114	hanzo	BLOCK	L074,L225,L063,L094,L079	none	unknown
2026-03-20T00:13:55	cmd_1114	hanzo	BLOCK	L074,L225,L063,L094,L079	none	unknown
2026-03-20T00:20:20	cmd_1114	hanzo	BLOCK	L074,L225,L063,L094,L079	none	unknown
2026-03-20T00:22:06	cmd_1114	hanzo	CLEAR	none	none	unknown
2026-03-20T00:41:30	cmd_1118	kirimaru	BLOCK	none	none	unknown
2026-03-20T00:46:24	cmd_1118	kirimaru	CLEAR	none	none	unknown
2026-03-20T00:48:44	cmd_1118	kirimaru	CLEAR	none	none	unknown
2026-03-20T00:53:47	cmd_1119	hanzo	BLOCK	none	none	unknown
2026-03-20T00:55:25	cmd_1119	hanzo	CLEAR	none	none	unknown
2026-03-20T01:02:34	cmd_1121	saizo	CLEAR	none	none	unknown
2026-03-20T01:04:53	cmd_1115	saizo,sasuke	CLEAR	none	none	unknown
2026-03-20T01:11:49	cmd_1116	kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-20T01:13:00	cmd_1121	saizo	CLEAR	none	none	unknown
2026-03-20T01:16:01	cmd_1117	hayate,kagemaru	CLEAR	none	none	unknown
2026-03-20T01:17:45	cmd_1120	hanzo,kagemaru,tobisaru	CLEAR	none	none	unknown
2026-03-20T01:21:45	cmd_1124	kagemaru	CLEAR	none	none	unknown
2026-03-20T01:28:07	cmd_1123	kirimaru,sasuke	CLEAR	none	none	unknown
2026-03-20T12:56:05	cmd_1126	kirimaru	BLOCK	L074,L225,L063,L341,L094	none	impl
2026-03-20T12:58:25	cmd_1126	kirimaru	BLOCK	L074,L225,L063,L341,L094	none	impl
2026-03-20T12:59:42	cmd_1126	kirimaru	CLEAR	L074,L225,L063,L341,L094	L341	impl
2026-03-20T13:03:26	cmd_1127	hayate,sasuke,tobisaru	BLOCK	none	none	unknown
2026-03-20T13:04:03	cmd_1129	kotaro,saizo	BLOCK	none	none	unknown
2026-03-20T13:11:20	cmd_1127	hayate,sasuke,tobisaru	CLEAR	none	none	unknown
2026-03-20T13:12:24	cmd_1129	kotaro,saizo	BLOCK	none	none	unknown
2026-03-20T13:14:19	cmd_1129	kotaro,saizo	CLEAR	none	none	unknown
2026-03-20T13:15:18	cmd_1129	kotaro,saizo	CLEAR	none	none	unknown
2026-03-20T13:18:21	cmd_1128	hanzo,kagemaru	CLEAR	none	none	unknown
2026-03-20T13:24:25	cmd_1132	kirimaru	CLEAR	none	none	impl
2026-03-20T13:26:32	cmd_1133	hayate	CLEAR	none	none	impl
2026-03-20T13:31:50	cmd_1131	sasuke	CLEAR	none	none	impl
2026-03-20T14:02:52	cmd_1134	kotaro,tobisaru	CLEAR	none	none	impl
2026-03-20T14:05:02	cmd_1135	saizo	CLEAR	none	none	impl
2026-03-20T14:26:57	cmd_1138	saizo	CLEAR	none	none	impl
2026-03-20T14:32:44	cmd_1137	kagemaru	CLEAR	none	none	impl
2026-03-20T14:35:21	cmd_1138	saizo	CLEAR	none	none	impl
2026-03-20T14:46:24	cmd_1136	hanzo,hayate,kotaro	CLEAR	none	none	impl
2026-03-20T14:48:28	cmd_1137	kagemaru	CLEAR	none	none	impl
2026-03-20T14:49:37	cmd_1138	saizo	CLEAR	none	none	impl
2026-03-20T15:04:15	cmd_1139	tobisaru	CLEAR	none	none	impl
2026-03-20T15:11:29	cmd_1140	hayate	CLEAR	none	none	impl
2026-03-20T15:13:00	cmd_1140	hayate	CLEAR	none	none	impl
2026-03-20T15:14:43	cmd_1136	kagemaru,hanzo,hayate,kotaro	CLEAR	none	none	review
2026-03-20T16:21:17	cmd_1142	hayate	BLOCK	L074,L225,L063,L097,L079	none	impl
